SubjectID;Condition;Medium;Ending;Interactivity;Earning;Donation;Percentage;AssICRC;EmbodyAv;Age;Gender;ExperienceVR;Student;Socioeconomic;FamiliarICRC;DonatedICRC;LinkICRC;Angry;Afraid;Excited;Disgusted;Sad;Stressed;Moved;Bored;Calm;Proud;Joyful;Stimulating;Enriching;Pleasant;Vivid;Moving;Engaging;Educational;Interesting;AspectsInspiringDonations;RegularDon;sp1;sp2;sp3;spAV;em1;em2;emAV;im1;im2;im3;imAV;M1;M2;M3;M4;malAV;SE1;SE2;SE3;seAV;Mor;Nat;G1;G2;G3;gAV;SS1;SS2;SS3;SS4;SS5;SS6;SS7;SS8;ssAV;TM_Base;TM_P1;TM_P2;TM_End;TM_P1_Delta;TM_P2_Delta;TM_End_Delta;EC_Base;EC_P1;EC_P2;EC_End;EC_P1_Delta;EC_P2_Delta;EC_End_Delta;Pamp_Base;Pamp_P1;Pamp_P2;Pamp_End;Pamp_P1_Delta;Pamp_P2_Delta;Pamp_End_Delta;AOC_Baseline;AOC_P1;AOC_P2;AOC_End;AOC_P1_Delta;AOC_P2_Delta;AOC_End_Delta;HR_Amp_Base;HR_Amp_P1;HR_Amp_P2;HR_Amp_End;HR_Amp_P1_Delta;HR_Amp_P2_Delta;HR_Amp_End_Delta;BPM_Base;BPM_P1;BPM_P2;BPM_End;BPM_P1_Delta;BPM_P2_Delta;BPM_End_Delta;TM_ex;TM_ex_Delta;EC_ex;EC_ex_Delta;Pamp_ex;Pamp_ex_Delta;AOC_ex;AOC_ex_Delta;HR_Amp_ex;HR_Amp_ex_Delta;BPM_ex;BPM_ex_Delta
71891910;7;0;0;0;12.2;3.1;25.40983607;0.53;0.52;30;1;1;Yes;1;2;0;N;1;3;3;1;3;3;3;1;3;3;2;4;3;2;4;4;4;3;4;"La video""";Maybe;2;3;1;2;1;3;2;3;3;2;2.666666667;4;1;2;4;2.75;1;5;2;2.666666667;3;4;2;2;4;2.666666667;5;5;4;5;5;5;5;5;4.875;2.486806863;1.710622958;1.288009633;1.209404869;-0.776183905;-1.19879723;-1.277401993;0.016697278;0;0;0;-0.016697278;-0.016697278;-0.016697278;0.009198595;0;0;0;;;;2.486846287;1.710265232;1.287913094;1.209471501;-0.776581055;-1.198933193;-1.277374786;0.042950131;0.046268065;0.049459062;0.056524324;0.003317933;0.00650893;0.013574193;86.48739779;77.77477721;79.22244636;78.00312012;-8.712620584;-7.264951432;-8.484277667;1.499316295;-0.987490567;0;-0.016697278;0;-0.009198595;1.499089163;-0.987757124;0.047863563;0.004913432;78.49861178;-7.988786008
72062010;7;0;0;0;12.5;2;16;0.51;0.56;23;1;0;Yes;1;2;1;N;1;1;1;2;2;2;1;2;3;1;1;2;2;1;2;2;2;3;2;"Je crois qu'après avoir vu ces scènes et le fait qu'on nous demande toute de suite après si on veut faire un don, on sent une certaine culpabilité ou qu'il y a une attente de faire un don parce que c'est la réponse ""attendue"", parce que si on refuse de faire un don c'est comme si le message implicite c'est de dire ""après avoir vu ces scènes comment tu peux ne pas faire un don""";Maybe;1;3;2;2;3;3;3;2;2;1;1.666666667;4;4;3;4;3.75;3;3;2;2.666666667;5;2;5;5;2;4;4;5;1;3;2;4;2;3;3;13.18032091;15.03963999;16.54541385;16.95485665;1.859319081;3.365092937;3.774535736;0.146044625;0.193423598;0.121717962;0.12070006;0.047378973;-0.024326663;-0.025344564;0.451995642;0.502322411;1.047387078;1.021982378;0.050326769;0.595391436;0.569986736;13.18277994;15.0876155;16.61940072;17.09774313;1.904835555;3.436620773;3.914963183;0.883396026;1.496838432;1.235071375;1.58456201;0.613442406;0.351675349;0.701165984;80.44086198;77.74390244;79.17570499;77.92207792;-2.696959545;-1.265156995;-2.518784062;15.79252692;2.612206009;0.15757078;0.011526155;0.774854744;0.322859103;15.85350811;2.670728164;1.365954904;0.482558878;78.45980371;-1.98105827
72131110;7;0;0;0;9.5;9.8;103.1578947;0.61;1;19;1;2;Yes;1;2;2;N;5;3;1;5;3;2;4;1;2;1;1;5;3;3;4;5;4;3;4;La deuxième partie, la vidéo qui représente ce qui se passe dans la vie réelle.;Yes;4;4;4;4;4;4;4;4;5;4;4.333333333;1;1;4;1;1.75;3;1;4;2.666666667;4;1;5;5;1;3.666666667;3;5;4;1;3;4;4;4;3.5;5.702615725;5.328188292;5.411948128;5.218653886;-0.374427433;-0.290667598;-0.483961839;0.048947626;0;0.017956545;0;-0.048947626;-0.030991081;-0.048947626;0.034403665;0;0.0267669;0;;-0.007636765;-0.034403665;5.702026645;5.327806889;5.411574992;5.218337351;-0.374219756;-0.290451653;-0.483689294;0.075755529;0.084825178;0.139127104;0.13566576;0.009069649;0.063371575;0.059910231;86.40552995;81.56862745;87.94430194;89.39213349;-4.836902503;1.538771988;2.986603538;5.37006821;-0.332547515;0.008978273;-0.039969353;0.01338345;-0.021020215;5.36969094;-0.332335704;0.111976141;0.036220612;84.7564647;-1.649065257
72420311;7;0;0;0;9.4;0;0;0.45;0.35;22;1;1;Yes;1;2;0;N;1;2;1;1;1;2;1;3;4;1;1;3;5;3;2;1;2;3;3;"Regarder la video et voir la situation dans laquelle se retrouve les refugiés""";No;1;2;1;1.333333333;4;3;3.5;3;3;3;3;3;3;3;5;3.5;5;5;3;4.333333333;1;5;1;1;5;2.333333333;5;1;5;3;1;5;1;3;3;5.822903097;6.25885176;4.535075619;4.827860228;0.435948663;-1.287827478;-0.995042869;0.041435319;0.049738871;0.017379214;0.06090134;0.008303551;-0.024056105;0.01946602;0.14875844;0.081962008;0.027500292;0.587016265;-0.066796432;-0.121258148;0.438257825;5.821923641;6.258379508;4.532916682;4.844971508;0.436455866;-1.289006959;-0.976952133;0.782739727;0.967805527;1.000806826;0.690378795;0.1850658;0.218067098;-0.092360932;95.83858764;101.1410788;94.78168264;106.7897165;5.302491196;-1.056905001;10.9511289;5.39696369;-0.425939408;0.033559043;-0.007876277;0.05473115;-0.09402729;5.395648095;-0.426275546;0.984306177;0.201566449;97.96138074;2.122793098
72481910;7;0;0;0;9.8;7;71.42857143;1;1;24;1;2;Yes;1;2;2;N;2;2;1;2;3;2;2;1;4;1;1;3;4;2;4;4;3;3;4;"La vidéo mais à mon avis elle n'a pas beaucoup d'impact""";No;1;1;1;1;1;4;2.5;1;1;1;1;1;1;1;1;1;3;4;2;3;3;1;5;5;1;3.666666667;3;1;1;1;2;2;1;2;1.625;8.454877417;7.515116944;7.367279178;7.538776109;-0.939760473;-1.087598239;-0.916101308;0.075;0.051493306;0.057647963;0.067934783;-0.023506694;-0.017352037;-0.007065217;0.104118717;0.037013824;0.038511661;0.040447265;-0.067104893;-0.065607056;-0.063671452;8.455684242;7.515172709;7.370132654;7.538978417;-0.940511533;-1.085551588;-0.916705825;0.20425449;0.142423508;0.200977974;0.14572613;-0.061830982;-0.003276516;-0.05852836;80.64925184;83.31108144;87.76438031;90.32258065;2.661829603;7.115128474;9.673328806;7.441198061;-1.013679356;0.054570634;-0.020429366;0.037762742;-0.066355975;7.442652681;-1.013031561;0.171700741;-0.032553749;85.53773088;4.888479038
72482010;7;0;0;0;12;5;41.66666667;0.65;0.22;21;1;0;Yes;5;2;2;N;1;1;1;1;2;3;2;1;4;1;1;4;1;1;3;1;3;2;4;"La difficulté de vie dans certaines régions du monde""";Maybe;2;3;1;2;2;4;3;3;3;2;2.666666667;1;3;1;3;2;1;2;5;2.666666667;5;4;1;1;3;1.666666667;5;5;4;5;3;5;5;1;4.125;5.823830241;6.625656688;6.467384474;6.45237282;0.801826447;0.643554233;0.628542578;0.058299325;0.026226069;0.019884669;0.056022409;-0.032073257;-0.038414656;-0.002276916;0.05655884;0.077531128;0.024860628;0.00401164;0.020972288;-0.031698212;-0.0525472;5.827746731;6.620978917;6.465620294;6.451401765;0.793232186;0.637873563;0.623655034;0.187468013;0.151898642;0.170525667;0.179184047;-0.035569371;-0.016942346;-0.008283966;88.94536213;87.68606225;91.38911454;90.63444109;-1.259299888;2.443752406;1.689078953;6.546520581;0.72269034;0.023055369;-0.035243957;0.051195878;-0.005362962;6.543299606;0.715552875;0.161212155;-0.026255859;89.53758839;0.592226259
72510510;7;0;0;0;6.8;0;0;0.71;0.65;18;0;1;Yes;1;1;0;N;4;3;1;2;4;2;3;4;4;1;1;4;3;2;3;4;3;3;4;Le fait de voire un zone de conflie Tout fois le faite que l'om est un jeux video reduit fortement l'impacte;No;2;1;1;1.333333333;1;1;1;2;2;1;1.666666667;1;1;2;1;1.25;1;4;1;2;4;3;3;2;4;3;4;5;5;4;5;4;5;4;4.5;12.2649702;12.41864017;14.23980272;14.77397137;0.153669969;1.974832519;2.509001167;0.057414698;0;0.054347826;0.064102564;-0.057414698;-0.003066872;0.006687866;0.126593081;0;0.093637942;0.003970087;-0.126593081;-0.032955139;-0.122622994;12.26477715;12.4180338;14.24636721;14.76052358;0.153256646;1.981590059;2.495746434;0.114348073;0.24390786;0.238810195;0.276003176;0.129559787;0.124462122;0.161655104;77.59907146;76.00950119;75.82233786;74.38016529;-1.589570276;-1.776733609;-3.218906175;13.32922145;1.064251244;0.027173913;-0.030240785;0.046818971;-0.07977411;13.3322005;1.067423353;0.241359027;0.127010955;75.91591952;-1.683151943
72660810;7;0;0;0;12;8;66.66666667;0.38;0.46;22;0;2;Yes;6;2;1;N;1;1;1;1;1;1;1;2;5;3;2;2;2;3;1;1;3;3;3;"La réalité virtuelle aide à ressentir une sensation de detresse mais paradoxalement elle crée aussi une distance entre nous et le sujet. En effet il y a comme une barrière due au virtuel.""";Maybe;3;2;1;2;1;2;1.5;2;2;1;1.666666667;1;2;1;3;1.75;4;2;3;3;4;3;4;4;3;3.666666667;5;4;4;4;5;3;2;3;3.75;11.03996247;11.15711375;11.81807462;11.08798352;0.117151277;0.778112146;0.048021051;0.133774001;0.047744092;0.094393053;0.057012543;-0.086029909;-0.039380948;-0.076761458;0.258646184;0.148244676;0.610649208;0.05080846;-0.110401507;0.352003025;-0.207837724;11.03895379;11.16565122;11.84484884;11.09069929;0.126697422;0.80589505;0.051745494;1.130039216;1.171176347;0.665048121;1.167114562;0.041137132;-0.464991095;0.037075346;77.30210422;69.28746929;70.2562626;71.02803738;-8.014634936;-7.045841626;-6.27406684;11.48759418;0.447631711;0.071068572;-0.062705428;0.379446942;0.120800759;11.50525003;0.466296236;0.918112234;-0.211926982;69.77186594;-7.530238281
73030311;7;0;0;0;12.5;8;64;0.71;0.82;21;1;0;Yes;1;2;0;N;1;2;1;1;2;2;2;1;3;1;1;3;3;2;3;2;3;3;3;"L implication de la CICR dans le guidage individuel des civils en zone de guerre et conflit  la prise en charge des blessés""";Maybe;3;3;3;3;4;4;4;3;3;3;3;3;3;1;4;2.75;1;4;3;2.666666667;4;1;4;2;3;3;5;4;1;4;3;5;1;3;3.25;10.37463795;12.5605754;13.24504721;12.40869464;2.185937452;2.870409259;2.03405669;0.082644628;0.105954651;0.075032827;0.076045627;0.023310023;-0.007611801;-0.006599001;0.26704924;0.360360149;0.544631295;0.566392118;0.093310909;0.277582055;0.299342879;10.37291974;12.57124445;13.26715827;12.3294523;2.198324719;2.894238537;1.956532569;0.069117161;0.131405741;0.122028182;0.173810861;0.06228858;0.052911021;0.1046937;112.359005;109.9964925;108.7965495;111.2047178;-2.362512577;-3.562455509;-1.15428726;12.9028113;2.528173355;0.090493739;0.007849111;0.452495722;0.185446482;12.91920136;2.546281628;0.126716962;0.0575998;109.396521;-2.962484043
73330111;7;0;0;0;12.3;15;121.9512195;0.8;1;22;1;0;Yes;6;1;0;N;1;3;1;2;4;4;4;1;3;1;1;4;4;2;4;4;3;4;4;De se mettre dans la peau de la personne vivant la situation de détresse avec un point de vue réel,  c'est-à-dire que l'on voit la situation à travers nos propres yeux;Yes;4;4;4;4;5;5;5;4;4;3;3.666666667;2;2;1;3;2;3;1;3;2.333333333;4;4;4;4;3;3.666666667;4;2;2;5;4;5;1;4;3.375;3.553203331;2.27635715;1.978342507;2.105421957;-1.276846181;-1.574860824;-1.447781374;0.024734108;0;0;0;-0.024734108;-0.024734108;-0.024734108;0.05938853;0;0;0;;;;3.555188326;2.276179571;1.978103365;2.105382488;-1.279008754;-1.577084961;-1.449805838;0.20859998;0.353036225;0.525610191;0.62220308;0.144436245;0.317010211;0.4136031;56.57994443;57.2230014;64.51612903;66.31989597;0.643056972;7.936184602;9.739951538;2.127349828;-1.425853502;0;-0.024734108;0;-0.05938853;2.127141468;-1.428046858;0.439323208;0.230723228;60.86956522;4.289620787
73351110;7;0;0;0;6.8;0;0;0.21;0.14;18;0;0;Yes;1;1;0;N;1;1;1;1;1;3;1;3;5;1;1;2;2;1;1;1;2;3;2;Empathie;No;1;1;1;1;1;3;2;1;2;1;1.333333333;1;3;2;4;2.5;1;4;4;3;1;1;1;1;5;2.333333333;3;1;4;2;5;5;3;5;3.5;7.107914533;8.062831553;8.770748325;8.349602484;0.95491702;1.662833792;1.24168795;0.041611185;0.052015605;0.059547439;0.162425555;0.01040442;0.017936254;0.12081437;0.084904272;0.012982796;0.512476713;0.084690602;-0.071921476;0.427572441;-0.00021367;7.113417959;8.057645633;8.778309085;8.355657347;0.944227675;1.664891126;1.242239388;0.182885999;0.633228481;0.775019678;1.021041803;0.450342482;0.59213368;0.838155805;59.22061876;57.62897914;63.15789474;64.70940683;-1.591639616;3.937275977;5.48878807;8.416789939;1.308875406;0.055781522;0.014170337;0.262729754;0.177825482;8.417977359;1.304559401;0.70412408;0.521238081;60.39343694;1.17281818
73610710;7;0;0;0;12.3;1.6;13.00813008;0.26;0.92;25;0;2;Yes;2;2;0;N;1;2;3;2;2;1;2;1;4;2;1;4;3;2;4;3;4;4;4;"LA VIOLENCE ENGENDRÉE PROVOQUE DE L'ÉMOTION""";Maybe;2;2;2;2;4;4;4;4;4;4;4;1;2;1;2;1.5;3;2;4;3;3;3;3;3;5;3.666666667;4;2;2;2;3;3;5;3;3;6.096990321;7.073997318;8.260961132;8.169175839;0.977006997;2.16397081;2.072185518;0.136170213;0.120685494;0.057937428;0.090497738;-0.015484719;-0.078232785;-0.045672475;0.127116258;0.159435514;0.407831523;0.678200542;0.032319256;0.280715264;0.551084283;6.095585769;7.082664019;8.257291904;8.195599643;0.987078249;2.161706135;2.100013873;0.648148124;1.39487505;1.137666207;0.883145245;0.746726926;0.489518083;0.234997122;72.74916158;68.02721088;68.29073482;74.33102081;-4.721950694;-4.458426755;1.581859234;7.667479225;1.570488904;0.089311461;-0.046858752;0.283633518;0.15651726;7.669977962;1.574392192;1.266270628;0.618122505;68.15897285;-4.590188724
74010710;7;0;0;0;12.2;10;81.96721311;1;0.98;22;0;0;Yes;2;2;0;N;4;1;1;3;1;1;4;3;1;1;1;2;2;1;3;4;3;2;2;Plus d information;Yes;3;2;2;2.333333333;2;3;2.5;3;3;2;2.666666667;1;1;1;5;2;4;1;4;3;4;4;1;4;1;2;1;4;1;1;4;4;1;1;2.125;6.146918009;6.172263634;2.887094269;3.577534454;0.025345625;-3.25982374;-2.569383555;0.054996857;0.022187708;0;0.047326077;-0.032809149;-0.054996857;-0.007670781;0.03825627;0.096243784;0;0.058428766;0.057987515;-0.03825627;0.020172497;6.148663653;6.172368789;2.885142626;3.560905049;0.023705135;-3.263521027;-2.587758604;2.823989416;2.791572317;2.422416356;2.267184817;-0.0324171;-0.401573061;-0.556804599;63.20830008;63.23185012;66.16729089;68.53582555;0.023550037;2.958990807;5.327525465;4.529678951;-1.617239057;0.011093854;-0.043903003;0.048121892;0.009865622;4.528755707;-1.619907946;2.606994336;-0.21699508;64.6995705;1.491270422
74050510;7;0;0;0;15.5;5;32.25806452;0.86;0.75;24;1;1;Yes;1;2;1;N;3;3;1;3;3;3;4;1;1;1;1;3;2;1;2;3;2;4;3;Inspirés de faits réels. On se rend compte de la difficulté de se déplacer dans un zone de guerre.;Yes;1;2;1;1.333333333;2;4;3;2;2;1;1.666666667;1;1;1;3;1.5;3;2;3;2.666666667;4;1;2;2;3;2.333333333;3;1;2;3;2;2;5;1;2.375;6.219746286;6.402657643;5.259753832;5.218473617;0.182911356;-0.959992455;-1.001272669;0.041473125;0.074275811;0.054190751;0.060642814;0.032802685;0.012717626;0.019169688;0.04566552;0.081110382;0.025903522;0.047464161;0.035444861;-0.019761998;0.00179864;6.217481727;6.403153734;5.260484633;5.220756184;0.185672007;-0.956997094;-0.996725543;0.059460019;0.061121792;0.280072227;0.540847945;0.001661773;0.220612209;0.481387926;82.94235925;79.83623337;89.85024958;91.45129225;-3.106125882;6.907890335;8.508932997;5.831205737;-0.388540549;0.064233281;0.022760156;0.053506952;0.007841432;5.831819183;-0.385662543;0.170597009;0.111136991;84.84324148;1.900882226
74677140;7;0;0;0;6.3;16.3;258.7301587;0.42;0.15;18;0;2;Yes;3;1;0;N;1;1;2;1;1;2;1;1;3;2;2;3;3;3;5;2;3;4;5;Pour que les equipes sur le terrain est plus de moyens pour sauver des vies.;Maybe;1;2;1;1.333333333;2;4;3;3;3;2;2.666666667;1;1;1;3;1.5;3;3;3;3;5;1;2;3;3;2.666666667;5;1;4;1;4;3;5;1;3;5.323302505;6.365592501;6.289040421;6.26114502;1.042289996;0.965737916;0.937842515;0.09131662;0.077081192;0.019755038;0.106894709;-0.014235427;-0.071561582;0.015578089;0.195414906;0.249214787;0.714522553;0.140432969;0.053799881;0.519107648;-0.054981937;5.324901899;6.367320267;6.288890871;6.272613875;1.042418369;0.963988973;0.947711976;0.371262239;0.385059673;0.819804316;0.896482488;0.013797434;0.448542077;0.525220248;74.87181008;67.66917293;76.78018576;71.34363853;-7.202637149;1.908375677;-3.528171555;6.327316461;1.004013956;0.048418115;-0.042898505;0.48186867;0.286453764;6.328105569;1.003203671;0.602431995;0.231169755;72.22467935;-2.647130736
74832510;7;0;0;0;12.7;4;31.49606299;0.41;0.72;32;0;2;Yes;2;1;0;N;2;2;2;1;3;1;3;2;4;1;1;3;3;3;3;2;2;3;4;"Le fait de reussur a se mettre a la place de la personne qui essaye d'echapper""";Maybe;2;1;1;1.333333333;4;4;4;3;2;3;2.666666667;2;1;2;2;1.75;1;5;2;2.666666667;3;3;4;2;5;3.666666667;5;4;4;4;5;5;2;4;4.125;4.864345718;6.131509816;6.157216372;7.091924056;1.267164098;1.292870654;2.227578337;0.121487001;0.106100796;0.148450547;0.067888663;-0.015386205;0.026963547;-0.053598338;0.152912909;0.142251016;0.161166423;0.149169922;-0.010661892;0.008253514;-0.003742987;4.86822552;6.123517631;6.143961011;7.01308905;1.255292112;1.275735492;2.14486353;0.479554441;0.456272759;0.506679305;0.475747936;-0.023281683;0.027124864;-0.003806505;103.7012881;106.2959935;106.9397042;107.6040172;2.594705345;3.238416096;3.902729103;6.144363094;1.280017376;0.127275672;0.005788671;0.15170872;-0.001204189;6.133739321;1.265513802;0.481476032;0.00192159;106.6178488;2.916560721
75020111;7;0;0;0;9.3;0;0;0.79;1;20;1;0;Yes;1;2;1;N;2;1;1;4;2;1;3;2;5;1;1;3;3;1;2;4;4;5;3;"Le fait que le sauvetage se fasse arbitrairement  pour toute personne qui en a besoin et le fait que. Ce soit des enfants touches ou encore des parents """;Maybe;5;2;2;3;2;5;3.5;2;4;1;2.333333333;2;2;1;4;2.25;1;5;3;3;4;4;2;2;3;2.333333333;1;2;1;2;1;2;4;1;1.75;4.824876665;4.038764372;3.9967055;3.988041412;-0.786112293;-0.828171165;-0.836835253;0.024547909;0.052410901;0.017850768;0;0.027862992;-0.006697142;-0.024547909;0.027489936;0.011882587;0.010297956;0;-0.015607348;-0.01719198;;4.824672448;4.037808118;3.99675472;3.987314927;-0.78686433;-0.827917729;-0.837357521;0.099008637;0.11316254;0.185678948;0.173618947;0.014153903;0.086670311;0.07461031;94.82829954;92.16429149;97.5877193;92.86675639;-2.664008056;2.759419753;-1.961543152;4.017734936;-0.807141729;0.035130835;0.010582925;0.011090271;-0.016399664;4.017281419;-0.807391029;0.149420744;0.050412107;94.87600539;0.047705849
75071410;7;0;0;0;9;1;11.11111111;1;1;20;1;1;Yes;4;2;0;N;2;4;3;1;2;3;5;1;1;1;1;3;1;1;3;4;2;1;4;"Compassion et se mettre à la place des autres personnes souffrantes""";No;1;4;1;2;5;4;4.5;5;4;3;4;1;1;1;3;1.5;5;2;3;3.333333333;5;1;1;4;2;2.333333333;4;5;1;4;2;4;1;1;2.75;4.649731272;4.133238087;3.245173732;2.982310036;-0.516493185;-1.40455754;-1.667421236;0.057348845;0;0;0;-0.057348845;-0.057348845;-0.057348845;0.020478806;0;0;0;;;;4.649665725;4.132824963;3.245049577;2.982457496;-0.516840762;-1.404616148;-1.667208229;0.079065077;0.068104257;0.064115012;0.065618601;-0.01096082;-0.014950065;-0.013446476;70.7641196;70.36247335;72.51103012;70.92819615;-0.401646254;1.746910516;0.164076546;3.68920591;-0.960525363;0;-0.057348845;0;-0.020478806;3.68893727;-0.960728455;0.066109634;-0.012955442;71.43675173;0.672632131
75220510;7;0;0;0;12.4;10;80.64516129;0.82;0.83;20;1;0;Yes;5;2;2;N;1;2;1;1;1;3;2;1;1;1;1;2;1;1;2;3;3;3;3;Le fait de voir le travail que le CICR fait;Maybe;1;3;2;2;4;4;4;2;2;2;2;1;1;1;3;1.5;3;3;3;3;3;2;4;4;2;3.333333333;5;2;4;4;5;4;3;2;3.625;7.073964571;8.610686891;9.677441001;10.1975688;1.53672232;2.60347643;3.12360423;0.058270207;0.074868979;0.152697659;0.229226361;0.016598772;0.094427451;0.170956154;0.111795751;0.23760226;0.254873022;0.307026286;0.125806509;0.143077271;0.195230535;7.079925602;8.607132892;9.677756591;10.17102448;1.52720729;2.597830989;3.091098879;0.085344048;0.185608476;0.250721976;0.208670924;0.100264428;0.165377928;0.123326876;73.25698889;66.83937824;73.43941248;76.67731629;-6.417610647;0.1824236;3.420327409;9.144063946;2.070099375;0.113783319;0.055513112;0.246237641;0.13444189;9.142444742;2.06251914;0.218165226;0.132821178;70.13939536;-3.117593524
75282910;7;0;0;0;9.7;0;0;0.53;0.65;23;1;2;Yes;2;2;1;N;1;1;1;1;1;1;2;2;4;1;1;3;3;4;3;2;3;2;3;"Si nous étions réellement en contact avec la dame en détresse. Si les gens gagne un gros bonus suite a la 1ère partie""";Maybe;2;4;1;2.333333333;4;3;3.5;2;3;1;2;3;2;2;3;2.5;1;4;2;2.333333333;4;4;1;1;5;2.333333333;5;2;4;4;5;5;1;4;3.75;5.269477049;5.883601128;7.554904427;7.744451133;0.614124078;2.285427378;2.474974084;0.096571704;0.052192067;0.07594456;0.160944206;-0.044379638;-0.020627144;0.064372502;0.157934869;0.045744937;0.71922471;0.539233608;-0.112189932;0.561289841;0.381298738;5.270965173;5.871075316;7.568660526;7.763561389;0.600110143;2.297695353;2.492596216;0.623561166;0.949844366;0.67050336;0.76741863;0.326283201;0.046942195;0.143857464;72.62615523;79.23665784;91.78121452;86.45533141;6.610502608;19.15505929;13.82917618;6.719252777;1.449775728;0.064068314;-0.032503391;0.382484823;0.224549954;6.719867921;1.448902748;0.810173863;0.186612698;85.50893618;12.88278095
75320810;7;0;0;0;3;0;0;0.4;0.5;65;1;2;No;1;2;2;D;3;3;2;3;4;2;3;3;3;2;1;2;3;3;2;3;3;3;4;Ia petite fille qui est ala fin securisee;Maybe;3;3;3;3;3;4;3.5;3;3;3;3;3;3;4;3;3.25;2;3;4;3;;4;4;3;4;3.666666667;4;4;2;3;4;4;3;2;3.25;3.282937701;3.258115498;3.127550633;3.10130406;-0.024822204;-0.155387068;-0.181633641;0.008337502;0.026164312;0;0;0.01782681;-0.008337502;-0.008337502;0.021775165;0.010946546;0;0;-0.010828618;-0.021775165;;3.282907504;3.258252687;3.127726369;3.101358357;-0.024654817;-0.155181135;-0.181549148;0.418495875;0.32204538;0.320657419;0.365704009;-0.096450495;-0.097838456;-0.052791866;78.78685191;76.6721044;79.1435672;77.76261937;-2.11474751;0.356715281;-1.024232542;3.192833065;-0.090104636;0.013082156;0.004744654;0.005473273;-0.016301892;3.192989528;-0.089917976;0.3213514;-0.097144476;77.9078358;-0.879016115
75592010;7;0;0;0;9.7;4.7;48.45360825;0.62;0.1;19;0;0;Yes;4;2;2;N;1;1;3;2;2;1;1;3;4;1;4;1;2;3;2;1;2;1;3;"Le scenario de base, le fond. La forme (mauvais doublage graphismes bof et temps de pause trop long empeche l'immersion a mon avis)""";No;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5;4;1;3.333333333;4;1;1;1;1;1;5;2;5;5;4;5;1;5;4;12.93661414;14.08148751;13.36786968;12.76480914;1.144873361;0.43125554;-0.171805006;0.117096019;0.055637982;0.060581583;0;-0.061458037;-0.056514436;-0.117096019;0.374404623;0.3147078;0.057837788;0;-0.059696823;-0.316566835;;12.94103513;14.08234542;13.36855036;12.76235615;1.141310294;0.427515227;-0.178678977;1.221516667;0.997457565;1.105214094;1.121788222;-0.224059102;-0.116302573;-0.099728445;92.37015733;86.67553697;88.50526952;91.90371991;-5.694620364;-3.864887814;-0.466437421;13.72467859;0.788064451;0.058109783;-0.058986236;0.186272794;-0.188131829;13.72544789;0.78441276;1.05133583;-0.170180838;87.59040325;-4.779754089
75870610;7;0;0;0;12.2;7.2;59.01639344;0.77;0.9;20;0;2;Yes;6;2;0;N;1;1;1;3;3;4;4;1;1;1;1;5;4;1;4;2;4;5;5;Je pense que c'est le fait que le CICR est présent en plein coeur des conflits;Maybe;2;4;3;3;4;5;4.5;4;4;4;4;1;2;1;2;1.5;3;2;5;3.333333333;4;1;2;2;5;3;4;1;2;4;2;3;4;2;2.75;0.751114825;0.477082301;0.478011155;0.490592411;-0.274032524;-0.27310367;-0.260522414;0;0;0;0;0;0;0;0;0;0;0;;;;0.750947644;0.477087774;0.477966312;0.490140667;-0.27385987;-0.272981331;-0.260806977;0.216744697;0.434229032;0.798515019;0.738163091;0.217484334;0.581770322;0.521418394;74.8104465;68.44106464;72.56671146;78.63247863;-6.369381865;-2.243735043;3.822032129;0.477546728;-0.273568097;0;0;0;0;0.477527043;-0.2734206;0.616372025;0.399627328;70.50388805;-4.306558454
76221510;7;0;0;0;9.2;1;10.86956522;0.87;0.53;20;1;2;Yes;1;1;0;N;5;3;1;5;2;2;3;1;4;1;1;3;3;3;2;2;1;2;4;La realité virtuelle inciterai surement des gens a faire un don;Maybe;2;2;2;2;4;5;4.5;3;3;4;3.333333333;1;1;3;3;2;1;5;3;3;4;1;4;3;5;4;4;5;3;5;4;4;3;5;4.125;4.109688811;3.497740983;4.893546363;7.178020717;-0.611947828;0.783857552;3.068331907;0.081116158;0;0.087168759;0.053390283;-0.081116158;0.0060526;-0.027725875;0.134829897;0;0.367530289;0.657168896;;0.232700392;0.522338999;4.109449616;3.49781267;4.890137584;4.630626188;-0.611636946;0.780687968;0.521176572;0.867826517;0.951890931;1.064846653;1.003497731;0.084064414;0.197020136;0.135671214;84.46554264;80.93841642;78.69205893;76.73568819;-3.52712622;-5.773483713;-7.729854457;4.195643673;0.085954862;0.043584379;-0.037531779;0.183765145;0.048935247;4.193975127;0.084525511;1.008368792;0.140542275;79.81523768;-4.650304966
